name,datetime (utc timezone),fan_count
bnk48official.deenee,2018-09-06 13:00:00,26388
bnk48official.khamin,2018-09-06 13:00:00,23687
bnk48official.fifa,2018-09-06 13:00:00,22454
bnk48official.nine,2018-09-06 13:00:00,20588
bnk48official.pun,2018-09-06 12:00:00,528888
bnk48official.cherprang,2018-09-06 12:00:00,508959
bnk48official.orn,2018-09-06 12:00:00,329415
bnk48official.jennis,2018-09-06 12:00:00,260872
bnk48official.noey,2018-09-06 12:00:00,259891
bnk48official.mobile,2018-09-06 12:00:00,256541
bnk48official.music,2018-09-06 12:00:00,248255
bnk48official.kaimook,2018-09-06 12:00:00,237660
bnk48official.kaew,2018-09-06 12:00:00,203299
bnk48official.namneung,2018-09-06 12:00:00,163558
bnk48official.mewnich,2018-09-06 12:00:00,161910
bnk48official.tarwaan,2018-09-06 12:00:00,160469
bnk48official.satchan,2018-09-06 12:00:00,156267
bnk48official.pupe,2018-09-06 12:00:00,156203
bnk48official.jan,2018-09-06 12:00:00,148976
bnk48official.namsai,2018-09-06 12:00:00,125870
bnk48official.jane,2018-09-06 12:00:00,109533
bnk48official.natherine,2018-09-06 12:00:00,103403
bnk48official.miori,2018-09-06 12:00:00,100445
bnk48official.mind,2018-09-06 12:00:00,99828
bnk48official.korn,2018-09-06 12:00:00,98706
bnk48official.ratah,2018-09-06 12:00:00,96167
bnk48official.fond,2018-09-06 12:00:00,94040
bnk48official.june,2018-09-06 12:00:00,93426
bnk48official.maysa,2018-09-06 12:00:00,92812
bnk48official.nink,2018-09-06 12:00:00,80040
bnk48official.jaa,2018-09-06 12:00:00,79249
bnk48official.piam,2018-09-06 12:00:00,76847
bnk48official.jib,2018-09-06 12:00:00,75173
bnk48official.wee,2018-09-06 12:00:00,72555
bnk48official.izutarina,2018-09-06 12:00:00,72029
bnk48official.new,2018-09-06 12:00:00,58600
bnk48official.bamboo,2018-09-06 12:00:00,55118
bnk48official.kate,2018-09-06 12:00:00,53782
bnk48official.phukkhom,2018-09-06 12:00:00,49966
bnk48official.minmin,2018-09-06 12:00:00,48505
bnk48official.cake,2018-09-06 12:00:00,45819
bnk48official.view,2018-09-06 12:00:00,43864
bnk48official.panda,2018-09-06 12:00:00,43805
pakwan.bnk48official,2018-09-06 12:00:00,38901
bnk48official.stang,2018-09-06 12:00:00,38535
bnk48official.gygee,2018-09-06 12:00:00,38474
bnk48official.kheng,2018-09-06 12:00:00,37618
bnk48official.myyu,2018-09-06 12:00:00,36079
bnk48official.oom,2018-09-06 12:00:00,35960
bnk48official.niky,2018-09-06 12:00:00,34534
bnk48official.aom,2018-09-06 12:00:00,33365
bnk48official.maira,2018-09-06 12:00:00,31991
bnk48official.faii,2018-09-06 12:00:00,31500
bnk48official.deenee,2018-09-06 12:00:00,26378
bnk48official.khamin,2018-09-06 12:00:00,23665
bnk48official.fifa,2018-09-06 12:00:00,22440
bnk48official.nine,2018-09-06 12:00:00,20583
bnk48official.pun,2018-09-06 11:00:00,528850
bnk48official.cherprang,2018-09-06 11:00:00,508854
bnk48official.orn,2018-09-06 11:00:00,329382
bnk48official.jennis,2018-09-06 11:00:00,260846
bnk48official.noey,2018-09-06 11:00:00,259867
bnk48official.mobile,2018-09-06 11:00:00,256515
bnk48official.music,2018-09-06 11:00:00,248233
bnk48official.kaimook,2018-09-06 11:00:00,237647
bnk48official.kaew,2018-09-06 11:00:00,203276
bnk48official.namneung,2018-09-06 11:00:00,163541
bnk48official.mewnich,2018-09-06 11:00:00,161872
bnk48official.tarwaan,2018-09-06 11:00:00,160453
bnk48official.satchan,2018-09-06 11:00:00,156252
bnk48official.pupe,2018-09-06 11:00:00,156186
bnk48official.jan,2018-09-06 11:00:00,148972
bnk48official.namsai,2018-09-06 11:00:00,125850
bnk48official.jane,2018-09-06 11:00:00,109508
bnk48official.natherine,2018-09-06 11:00:00,103380
bnk48official.miori,2018-09-06 11:00:00,100434
bnk48official.mind,2018-09-06 11:00:00,99799
bnk48official.korn,2018-09-06 11:00:00,98695
bnk48official.ratah,2018-09-06 11:00:00,96129
bnk48official.fond,2018-09-06 11:00:00,94011
bnk48official.june,2018-09-06 11:00:00,93385
bnk48official.maysa,2018-09-06 11:00:00,92805
bnk48official.nink,2018-09-06 11:00:00,80027
bnk48official.jaa,2018-09-06 11:00:00,79238
bnk48official.piam,2018-09-06 11:00:00,76838
bnk48official.jib,2018-09-06 11:00:00,75160
bnk48official.wee,2018-09-06 11:00:00,72523
bnk48official.izutarina,2018-09-06 11:00:00,72022
bnk48official.new,2018-09-06 11:00:00,58557
bnk48official.bamboo,2018-09-06 11:00:00,55098
bnk48official.kate,2018-09-06 11:00:00,53771
bnk48official.phukkhom,2018-09-06 11:00:00,49936
bnk48official.minmin,2018-09-06 11:00:00,48486
bnk48official.cake,2018-09-06 11:00:00,45795
bnk48official.view,2018-09-06 11:00:00,43845
bnk48official.panda,2018-09-06 11:00:00,43794
pakwan.bnk48official,2018-09-06 11:00:00,38889
bnk48official.stang,2018-09-06 11:00:00,38528
bnk48official.gygee,2018-09-06 11:00:00,38447
bnk48official.kheng,2018-09-06 11:00:00,37604
bnk48official.myyu,2018-09-06 11:00:00,36060
bnk48official.oom,2018-09-06 11:00:00,35953
bnk48official.niky,2018-09-06 11:00:00,34524
bnk48official.aom,2018-09-06 11:00:00,33351
bnk48official.maira,2018-09-06 11:00:00,31980
bnk48official.faii,2018-09-06 11:00:00,31484
bnk48official.deenee,2018-09-06 11:00:00,26366
bnk48official.khamin,2018-09-06 11:00:00,23656
bnk48official.fifa,2018-09-06 11:00:00,22426
bnk48official.nine,2018-09-06 11:00:00,20573
bnk48official.pun,2018-09-06 10:00:00,528816
bnk48official.cherprang,2018-09-06 10:00:00,508741
bnk48official.orn,2018-09-06 10:00:00,329354
bnk48official.jennis,2018-09-06 10:00:00,260834
bnk48official.noey,2018-09-06 10:00:00,259847
bnk48official.mobile,2018-09-06 10:00:00,256496
bnk48official.music,2018-09-06 10:00:00,248218
bnk48official.kaimook,2018-09-06 10:00:00,237636
bnk48official.kaew,2018-09-06 10:00:00,203259
bnk48official.namneung,2018-09-06 10:00:00,163526
bnk48official.mewnich,2018-09-06 10:00:00,161851
bnk48official.tarwaan,2018-09-06 10:00:00,160439
bnk48official.satchan,2018-09-06 10:00:00,156244
bnk48official.pupe,2018-09-06 10:00:00,156166
bnk48official.jan,2018-09-06 10:00:00,148968
bnk48official.namsai,2018-09-06 10:00:00,125837
bnk48official.jane,2018-09-06 10:00:00,109489
bnk48official.natherine,2018-09-06 10:00:00,103361
bnk48official.miori,2018-09-06 10:00:00,100432
bnk48official.mind,2018-09-06 10:00:00,99775
bnk48official.korn,2018-09-06 10:00:00,98687
bnk48official.ratah,2018-09-06 10:00:00,96091
bnk48official.fond,2018-09-06 10:00:00,93986
bnk48official.june,2018-09-06 10:00:00,93360
bnk48official.maysa,2018-09-06 10:00:00,92797
bnk48official.nink,2018-09-06 10:00:00,80023
bnk48official.jaa,2018-09-06 10:00:00,79234
bnk48official.piam,2018-09-06 10:00:00,76837
bnk48official.jib,2018-09-06 10:00:00,75156
bnk48official.wee,2018-09-06 10:00:00,72505
bnk48official.izutarina,2018-09-06 10:00:00,72019
bnk48official.new,2018-09-06 10:00:00,58517
bnk48official.bamboo,2018-09-06 10:00:00,55078
bnk48official.kate,2018-09-06 10:00:00,53756
bnk48official.phukkhom,2018-09-06 10:00:00,49910
bnk48official.minmin,2018-09-06 10:00:00,48471
bnk48official.cake,2018-09-06 10:00:00,45777
bnk48official.view,2018-09-06 10:00:00,43832
bnk48official.panda,2018-09-06 10:00:00,43788
pakwan.bnk48official,2018-09-06 10:00:00,38879
bnk48official.stang,2018-09-06 10:00:00,38520
bnk48official.gygee,2018-09-06 10:00:00,38432
bnk48official.kheng,2018-09-06 10:00:00,37591
bnk48official.myyu,2018-09-06 10:00:00,36045
bnk48official.oom,2018-09-06 10:00:00,35947
bnk48official.niky,2018-09-06 10:00:00,34515
bnk48official.aom,2018-09-06 10:00:00,33340
bnk48official.maira,2018-09-06 10:00:00,31975
bnk48official.faii,2018-09-06 10:00:00,31478
bnk48official.deenee,2018-09-06 10:00:00,26358
bnk48official.khamin,2018-09-06 10:00:00,23634
bnk48official.fifa,2018-09-06 10:00:00,22410
bnk48official.nine,2018-09-06 10:00:00,20568
bnk48official.pun,2018-09-06 09:00:00,528791
bnk48official.cherprang,2018-09-06 09:00:00,508619
bnk48official.orn,2018-09-06 09:00:00,329332
bnk48official.jennis,2018-09-06 09:00:00,260815
bnk48official.noey,2018-09-06 09:00:00,259832
bnk48official.mobile,2018-09-06 09:00:00,256475
bnk48official.music,2018-09-06 09:00:00,248196
bnk48official.kaimook,2018-09-06 09:00:00,237623
bnk48official.kaew,2018-09-06 09:00:00,203243
bnk48official.namneung,2018-09-06 09:00:00,163513
bnk48official.mewnich,2018-09-06 09:00:00,161830
bnk48official.tarwaan,2018-09-06 09:00:00,160426
bnk48official.satchan,2018-09-06 09:00:00,156232
bnk48official.pupe,2018-09-06 09:00:00,156154
bnk48official.jan,2018-09-06 09:00:00,148965
bnk48official.namsai,2018-09-06 09:00:00,125827
bnk48official.jane,2018-09-06 09:00:00,109471
bnk48official.natherine,2018-09-06 09:00:00,103342
bnk48official.miori,2018-09-06 09:00:00,100427
bnk48official.mind,2018-09-06 09:00:00,99763
bnk48official.korn,2018-09-06 09:00:00,98683
bnk48official.ratah,2018-09-06 09:00:00,96063
bnk48official.fond,2018-09-06 09:00:00,93962
bnk48official.june,2018-09-06 09:00:00,93324
bnk48official.maysa,2018-09-06 09:00:00,92792
bnk48official.nink,2018-09-06 09:00:00,80019
bnk48official.jaa,2018-09-06 09:00:00,79230
bnk48official.piam,2018-09-06 09:00:00,76832
bnk48official.jib,2018-09-06 09:00:00,75146
bnk48official.wee,2018-09-06 09:00:00,72486
bnk48official.izutarina,2018-09-06 09:00:00,72012
bnk48official.new,2018-09-06 09:00:00,58475
bnk48official.bamboo,2018-09-06 09:00:00,55068
bnk48official.kate,2018-09-06 09:00:00,53749
bnk48official.phukkhom,2018-09-06 09:00:00,49883
bnk48official.minmin,2018-09-06 09:00:00,48455
bnk48official.cake,2018-09-06 09:00:00,45759
bnk48official.view,2018-09-06 09:00:00,43817
bnk48official.panda,2018-09-06 09:00:00,43783
pakwan.bnk48official,2018-09-06 09:00:00,38874
bnk48official.stang,2018-09-06 09:00:00,38514
bnk48official.gygee,2018-09-06 09:00:00,38420
bnk48official.kheng,2018-09-06 09:00:00,37583
bnk48official.myyu,2018-09-06 09:00:00,36032
bnk48official.oom,2018-09-06 09:00:00,35942
bnk48official.niky,2018-09-06 09:00:00,34508
bnk48official.aom,2018-09-06 09:00:00,33331
bnk48official.maira,2018-09-06 09:00:00,31966
bnk48official.faii,2018-09-06 09:00:00,31465
bnk48official.deenee,2018-09-06 09:00:00,26353
bnk48official.khamin,2018-09-06 09:00:00,23623
bnk48official.fifa,2018-09-06 09:00:00,22396
bnk48official.nine,2018-09-06 09:00:00,20564
bnk48official.pun,2018-09-06 08:00:00,528768
bnk48official.cherprang,2018-09-06 08:00:00,508491
bnk48official.orn,2018-09-06 08:00:00,329315
bnk48official.jennis,2018-09-06 08:00:00,260803
bnk48official.noey,2018-09-06 08:00:00,259824
bnk48official.mobile,2018-09-06 08:00:00,256456
bnk48official.music,2018-09-06 08:00:00,248184
bnk48official.kaimook,2018-09-06 08:00:00,237620
bnk48official.kaew,2018-09-06 08:00:00,203229
bnk48official.namneung,2018-09-06 08:00:00,163506
bnk48official.mewnich,2018-09-06 08:00:00,161811
bnk48official.tarwaan,2018-09-06 08:00:00,160418
bnk48official.satchan,2018-09-06 08:00:00,156228
bnk48official.pupe,2018-09-06 08:00:00,156144
bnk48official.jan,2018-09-06 08:00:00,148959
bnk48official.namsai,2018-09-06 08:00:00,125820
bnk48official.jane,2018-09-06 08:00:00,109458
bnk48official.natherine,2018-09-06 08:00:00,103315
bnk48official.miori,2018-09-06 08:00:00,100426
bnk48official.mind,2018-09-06 08:00:00,99734
bnk48official.korn,2018-09-06 08:00:00,98675
bnk48official.ratah,2018-09-06 08:00:00,96052
bnk48official.fond,2018-09-06 08:00:00,93950
bnk48official.june,2018-09-06 08:00:00,93309
bnk48official.maysa,2018-09-06 08:00:00,92786
bnk48official.nink,2018-09-06 08:00:00,80014
bnk48official.jaa,2018-09-06 08:00:00,79222
bnk48official.piam,2018-09-06 08:00:00,76825
bnk48official.jib,2018-09-06 08:00:00,75140
bnk48official.wee,2018-09-06 08:00:00,72474
bnk48official.izutarina,2018-09-06 08:00:00,72012
bnk48official.new,2018-09-06 08:00:00,58447
bnk48official.bamboo,2018-09-06 08:00:00,55058
bnk48official.kate,2018-09-06 08:00:00,53744
bnk48official.phukkhom,2018-09-06 08:00:00,49864
bnk48official.minmin,2018-09-06 08:00:00,48441
bnk48official.cake,2018-09-06 08:00:00,45744
bnk48official.view,2018-09-06 08:00:00,43807
bnk48official.panda,2018-09-06 08:00:00,43780
pakwan.bnk48official,2018-09-06 08:00:00,38869
bnk48official.stang,2018-09-06 08:00:00,38511
bnk48official.gygee,2018-09-06 08:00:00,38410
bnk48official.kheng,2018-09-06 08:00:00,37577
bnk48official.myyu,2018-09-06 08:00:00,36024
bnk48official.oom,2018-09-06 08:00:00,35941
bnk48official.niky,2018-09-06 08:00:00,34502
bnk48official.aom,2018-09-06 08:00:00,33327
bnk48official.maira,2018-09-06 08:00:00,31961
bnk48official.faii,2018-09-06 08:00:00,31454
bnk48official.deenee,2018-09-06 08:00:00,26347
bnk48official.khamin,2018-09-06 08:00:00,23614
bnk48official.fifa,2018-09-06 08:00:00,22388
bnk48official.nine,2018-09-06 08:00:00,20559
bnk48official.pun,2018-09-06 07:00:00,528740
bnk48official.cherprang,2018-09-06 07:00:00,508345
bnk48official.orn,2018-09-06 07:00:00,329296
bnk48official.jennis,2018-09-06 07:00:00,260786
bnk48official.noey,2018-09-06 07:00:00,259810
bnk48official.mobile,2018-09-06 07:00:00,256441
bnk48official.music,2018-09-06 07:00:00,248170
bnk48official.kaimook,2018-09-06 07:00:00,237615
bnk48official.kaew,2018-09-06 07:00:00,203217
bnk48official.namneung,2018-09-06 07:00:00,163496
bnk48official.mewnich,2018-09-06 07:00:00,161794
bnk48official.tarwaan,2018-09-06 07:00:00,160411
bnk48official.satchan,2018-09-06 07:00:00,156218
bnk48official.pupe,2018-09-06 07:00:00,156124
bnk48official.jan,2018-09-06 07:00:00,148954
bnk48official.namsai,2018-09-06 07:00:00,125808
bnk48official.jane,2018-09-06 07:00:00,109446
bnk48official.natherine,2018-09-06 07:00:00,103301
bnk48official.miori,2018-09-06 07:00:00,100419
bnk48official.mind,2018-09-06 07:00:00,99710
bnk48official.korn,2018-09-06 07:00:00,98668
bnk48official.ratah,2018-09-06 07:00:00,96028
bnk48official.fond,2018-09-06 07:00:00,93936
bnk48official.june,2018-09-06 07:00:00,93290
bnk48official.maysa,2018-09-06 07:00:00,92777
bnk48official.nink,2018-09-06 07:00:00,80007
bnk48official.jaa,2018-09-06 07:00:00,79217
bnk48official.piam,2018-09-06 07:00:00,76818
bnk48official.jib,2018-09-06 07:00:00,75135
bnk48official.wee,2018-09-06 07:00:00,72461
bnk48official.izutarina,2018-09-06 07:00:00,72009
bnk48official.new,2018-09-06 07:00:00,58421
bnk48official.bamboo,2018-09-06 07:00:00,55044
bnk48official.kate,2018-09-06 07:00:00,53741
bnk48official.phukkhom,2018-09-06 07:00:00,49842
bnk48official.minmin,2018-09-06 07:00:00,48430
bnk48official.cake,2018-09-06 07:00:00,45725
bnk48official.view,2018-09-06 07:00:00,43793
bnk48official.panda,2018-09-06 07:00:00,43774
pakwan.bnk48official,2018-09-06 07:00:00,38865
bnk48official.stang,2018-09-06 07:00:00,38507
bnk48official.gygee,2018-09-06 07:00:00,38400
bnk48official.kheng,2018-09-06 07:00:00,37569
bnk48official.myyu,2018-09-06 07:00:00,36017
bnk48official.oom,2018-09-06 07:00:00,35935
bnk48official.niky,2018-09-06 07:00:00,34496
bnk48official.aom,2018-09-06 07:00:00,33320
bnk48official.maira,2018-09-06 07:00:00,31958
bnk48official.faii,2018-09-06 07:00:00,31446
bnk48official.deenee,2018-09-06 07:00:00,26343
bnk48official.khamin,2018-09-06 07:00:00,23599
bnk48official.fifa,2018-09-06 07:00:00,22384
bnk48official.nine,2018-09-06 07:00:00,20556
bnk48official.pun,2018-09-06 06:00:00,528721
bnk48official.cherprang,2018-09-06 06:00:00,508152
bnk48official.orn,2018-09-06 06:00:00,329279
bnk48official.jennis,2018-09-06 06:00:00,260780
bnk48official.noey,2018-09-06 06:00:00,259797
bnk48official.mobile,2018-09-06 06:00:00,256432
bnk48official.music,2018-09-06 06:00:00,248158
bnk48official.kaimook,2018-09-06 06:00:00,237607
bnk48official.kaew,2018-09-06 06:00:00,203204
bnk48official.namneung,2018-09-06 06:00:00,163483
bnk48official.mewnich,2018-09-06 06:00:00,161785
bnk48official.tarwaan,2018-09-06 06:00:00,160405
bnk48official.satchan,2018-09-06 06:00:00,156212
bnk48official.pupe,2018-09-06 06:00:00,156111
bnk48official.jan,2018-09-06 06:00:00,148953
bnk48official.namsai,2018-09-06 06:00:00,125800
bnk48official.jane,2018-09-06 06:00:00,109441
bnk48official.natherine,2018-09-06 06:00:00,103286
bnk48official.miori,2018-09-06 06:00:00,100417
bnk48official.mind,2018-09-06 06:00:00,99678
bnk48official.korn,2018-09-06 06:00:00,98665
bnk48official.ratah,2018-09-06 06:00:00,96010
bnk48official.fond,2018-09-06 06:00:00,93921
bnk48official.june,2018-09-06 06:00:00,93277
bnk48official.maysa,2018-09-06 06:00:00,92773
bnk48official.nink,2018-09-06 06:00:00,80006
bnk48official.jaa,2018-09-06 06:00:00,79213
bnk48official.piam,2018-09-06 06:00:00,76817
bnk48official.jib,2018-09-06 06:00:00,75129
bnk48official.wee,2018-09-06 06:00:00,72448
bnk48official.izutarina,2018-09-06 06:00:00,72008
bnk48official.new,2018-09-06 06:00:00,58394
bnk48official.bamboo,2018-09-06 06:00:00,55026
bnk48official.kate,2018-09-06 06:00:00,53736
bnk48official.phukkhom,2018-09-06 06:00:00,49818
bnk48official.minmin,2018-09-06 06:00:00,48413
bnk48official.cake,2018-09-06 06:00:00,45707
bnk48official.view,2018-09-06 06:00:00,43788
bnk48official.panda,2018-09-06 06:00:00,43773
pakwan.bnk48official,2018-09-06 06:00:00,38862
bnk48official.stang,2018-09-06 06:00:00,38504
bnk48official.gygee,2018-09-06 06:00:00,38390
bnk48official.kheng,2018-09-06 06:00:00,37565
bnk48official.myyu,2018-09-06 06:00:00,36007
bnk48official.oom,2018-09-06 06:00:00,35930
bnk48official.niky,2018-09-06 06:00:00,34492
bnk48official.aom,2018-09-06 06:00:00,33311
bnk48official.maira,2018-09-06 06:00:00,31953
bnk48official.faii,2018-09-06 06:00:00,31437
bnk48official.deenee,2018-09-06 06:00:00,26335
bnk48official.khamin,2018-09-06 06:00:00,23580
bnk48official.fifa,2018-09-06 06:00:00,22373
bnk48official.nine,2018-09-06 06:00:00,20553
bnk48official.pun,2018-09-06 05:00:00,528691
bnk48official.cherprang,2018-09-06 05:00:00,507822
bnk48official.orn,2018-09-06 05:00:00,329260
bnk48official.jennis,2018-09-06 05:00:00,260768
bnk48official.noey,2018-09-06 05:00:00,259787
bnk48official.mobile,2018-09-06 05:00:00,256420
bnk48official.music,2018-09-06 05:00:00,248148
bnk48official.kaimook,2018-09-06 05:00:00,237603
bnk48official.kaew,2018-09-06 05:00:00,203194
bnk48official.namneung,2018-09-06 05:00:00,163469
bnk48official.mewnich,2018-09-06 05:00:00,161771
bnk48official.tarwaan,2018-09-06 05:00:00,160394
bnk48official.satchan,2018-09-06 05:00:00,156204
bnk48official.pupe,2018-09-06 05:00:00,156097
bnk48official.jan,2018-09-06 05:00:00,148951
bnk48official.namsai,2018-09-06 05:00:00,125792
bnk48official.jane,2018-09-06 05:00:00,109429
bnk48official.natherine,2018-09-06 05:00:00,103270
bnk48official.miori,2018-09-06 05:00:00,100413
bnk48official.mind,2018-09-06 05:00:00,99648
bnk48official.korn,2018-09-06 05:00:00,98663
bnk48official.ratah,2018-09-06 05:00:00,95986
bnk48official.fond,2018-09-06 05:00:00,93910
bnk48official.june,2018-09-06 05:00:00,93260
bnk48official.maysa,2018-09-06 05:00:00,92768
bnk48official.nink,2018-09-06 05:00:00,79998
bnk48official.jaa,2018-09-06 05:00:00,79211
bnk48official.piam,2018-09-06 05:00:00,76814
bnk48official.jib,2018-09-06 05:00:00,75122
bnk48official.wee,2018-09-06 05:00:00,72432
bnk48official.izutarina,2018-09-06 05:00:00,72009
bnk48official.new,2018-09-06 05:00:00,58357
bnk48official.bamboo,2018-09-06 05:00:00,55016
bnk48official.kate,2018-09-06 05:00:00,53726
bnk48official.phukkhom,2018-09-06 05:00:00,49787
bnk48official.minmin,2018-09-06 05:00:00,48394
bnk48official.cake,2018-09-06 05:00:00,45692
bnk48official.view,2018-09-06 05:00:00,43776
bnk48official.panda,2018-09-06 05:00:00,43767
pakwan.bnk48official,2018-09-06 05:00:00,38859
bnk48official.stang,2018-09-06 05:00:00,38502
bnk48official.gygee,2018-09-06 05:00:00,38378
bnk48official.kheng,2018-09-06 05:00:00,37556
bnk48official.myyu,2018-09-06 05:00:00,35992
bnk48official.oom,2018-09-06 05:00:00,35927
bnk48official.niky,2018-09-06 05:00:00,34489
bnk48official.aom,2018-09-06 05:00:00,33297
bnk48official.maira,2018-09-06 05:00:00,31944
bnk48official.faii,2018-09-06 05:00:00,31427
bnk48official.deenee,2018-09-06 05:00:00,26330
bnk48official.khamin,2018-09-06 05:00:00,23559
bnk48official.fifa,2018-09-06 05:00:00,22365
bnk48official.nine,2018-09-06 05:00:00,20549
bnk48official.pun,2018-09-06 04:00:00,528664
bnk48official.cherprang,2018-09-06 04:00:00,507504
bnk48official.orn,2018-09-06 04:00:00,329232
bnk48official.jennis,2018-09-06 04:00:00,260757
bnk48official.noey,2018-09-06 04:00:00,259773
bnk48official.mobile,2018-09-06 04:00:00,256409
bnk48official.music,2018-09-06 04:00:00,248132
bnk48official.kaimook,2018-09-06 04:00:00,237596
bnk48official.kaew,2018-09-06 04:00:00,203179
bnk48official.namneung,2018-09-06 04:00:00,163454
bnk48official.mewnich,2018-09-06 04:00:00,161752
bnk48official.tarwaan,2018-09-06 04:00:00,160384
bnk48official.satchan,2018-09-06 04:00:00,156197
bnk48official.pupe,2018-09-06 04:00:00,156080
bnk48official.jan,2018-09-06 04:00:00,148950
bnk48official.namsai,2018-09-06 04:00:00,125780
bnk48official.jane,2018-09-06 04:00:00,109411
bnk48official.natherine,2018-09-06 04:00:00,103258
bnk48official.miori,2018-09-06 04:00:00,100410
bnk48official.mind,2018-09-06 04:00:00,99604
bnk48official.korn,2018-09-06 04:00:00,98658
bnk48official.ratah,2018-09-06 04:00:00,95970
bnk48official.fond,2018-09-06 04:00:00,93891
bnk48official.june,2018-09-06 04:00:00,93234
bnk48official.maysa,2018-09-06 04:00:00,92759
bnk48official.nink,2018-09-06 04:00:00,79993
bnk48official.jaa,2018-09-06 04:00:00,79205
bnk48official.piam,2018-09-06 04:00:00,76809
bnk48official.jib,2018-09-06 04:00:00,75117
bnk48official.wee,2018-09-06 04:00:00,72418
bnk48official.izutarina,2018-09-06 04:00:00,72005
bnk48official.new,2018-09-06 04:00:00,58325
bnk48official.bamboo,2018-09-06 04:00:00,55008
bnk48official.kate,2018-09-06 04:00:00,53723
bnk48official.phukkhom,2018-09-06 04:00:00,49768
bnk48official.minmin,2018-09-06 04:00:00,48383
bnk48official.cake,2018-09-06 04:00:00,45666
bnk48official.view,2018-09-06 04:00:00,43768
bnk48official.panda,2018-09-06 04:00:00,43758
pakwan.bnk48official,2018-09-06 04:00:00,38852
bnk48official.stang,2018-09-06 04:00:00,38499
bnk48official.gygee,2018-09-06 04:00:00,38360
bnk48official.kheng,2018-09-06 04:00:00,37549
bnk48official.myyu,2018-09-06 04:00:00,35982
bnk48official.oom,2018-09-06 04:00:00,35922
bnk48official.niky,2018-09-06 04:00:00,34485
bnk48official.aom,2018-09-06 04:00:00,33284
bnk48official.maira,2018-09-06 04:00:00,31934
bnk48official.faii,2018-09-06 04:00:00,31423
bnk48official.deenee,2018-09-06 04:00:00,26324
bnk48official.khamin,2018-09-06 04:00:00,23532
bnk48official.fifa,2018-09-06 04:00:00,22358
bnk48official.nine,2018-09-06 04:00:00,20543
bnk48official.pun,2018-09-06 03:00:00,528630
bnk48official.cherprang,2018-09-06 03:00:00,507234
bnk48official.orn,2018-09-06 03:00:00,329208
bnk48official.jennis,2018-09-06 03:00:00,260742
bnk48official.noey,2018-09-06 03:00:00,259757
bnk48official.mobile,2018-09-06 03:00:00,256391
bnk48official.music,2018-09-06 03:00:00,248116
bnk48official.kaimook,2018-09-06 03:00:00,237588
bnk48official.kaew,2018-09-06 03:00:00,203158
bnk48official.namneung,2018-09-06 03:00:00,163443
bnk48official.mewnich,2018-09-06 03:00:00,161726
bnk48official.tarwaan,2018-09-06 03:00:00,160372
bnk48official.satchan,2018-09-06 03:00:00,156191
bnk48official.pupe,2018-09-06 03:00:00,156065
bnk48official.jan,2018-09-06 03:00:00,148948
bnk48official.namsai,2018-09-06 03:00:00,125767
bnk48official.jane,2018-09-06 03:00:00,109395
bnk48official.natherine,2018-09-06 03:00:00,103247
bnk48official.miori,2018-09-06 03:00:00,100403
bnk48official.mind,2018-09-06 03:00:00,99550
bnk48official.korn,2018-09-06 03:00:00,98648
bnk48official.ratah,2018-09-06 03:00:00,95949
bnk48official.fond,2018-09-06 03:00:00,93877
bnk48official.june,2018-09-06 03:00:00,93221
bnk48official.maysa,2018-09-06 03:00:00,92751
bnk48official.nink,2018-09-06 03:00:00,79987
bnk48official.jaa,2018-09-06 03:00:00,79199
bnk48official.piam,2018-09-06 03:00:00,76806
bnk48official.jib,2018-09-06 03:00:00,75110
bnk48official.wee,2018-09-06 03:00:00,72407
bnk48official.izutarina,2018-09-06 03:00:00,72000
bnk48official.new,2018-09-06 03:00:00,58285
bnk48official.bamboo,2018-09-06 03:00:00,54999
bnk48official.kate,2018-09-06 03:00:00,53709
bnk48official.phukkhom,2018-09-06 03:00:00,49746
bnk48official.minmin,2018-09-06 03:00:00,48372
bnk48official.cake,2018-09-06 03:00:00,45651
bnk48official.view,2018-09-06 03:00:00,43752
bnk48official.panda,2018-09-06 03:00:00,43751
pakwan.bnk48official,2018-09-06 03:00:00,38845
bnk48official.stang,2018-09-06 03:00:00,38495
bnk48official.gygee,2018-09-06 03:00:00,38350
bnk48official.kheng,2018-09-06 03:00:00,37542
bnk48official.myyu,2018-09-06 03:00:00,35962
bnk48official.oom,2018-09-06 03:00:00,35918
bnk48official.niky,2018-09-06 03:00:00,34479
bnk48official.aom,2018-09-06 03:00:00,33276
bnk48official.maira,2018-09-06 03:00:00,31930
bnk48official.faii,2018-09-06 03:00:00,31413
bnk48official.deenee,2018-09-06 03:00:00,26319
bnk48official.khamin,2018-09-06 03:00:00,23504
bnk48official.fifa,2018-09-06 03:00:00,22352
bnk48official.nine,2018-09-06 03:00:00,20536
bnk48official.pun,2018-09-06 02:00:00,528606
bnk48official.cherprang,2018-09-06 02:00:00,507094
bnk48official.orn,2018-09-06 02:00:00,329188
bnk48official.jennis,2018-09-06 02:00:00,260731
bnk48official.noey,2018-09-06 02:00:00,259741
bnk48official.mobile,2018-09-06 02:00:00,256374
bnk48official.music,2018-09-06 02:00:00,248100
bnk48official.kaimook,2018-09-06 02:00:00,237579
bnk48official.kaew,2018-09-06 02:00:00,203142
bnk48official.namneung,2018-09-06 02:00:00,163431
bnk48official.mewnich,2018-09-06 02:00:00,161692
