name,datetime (utc timezone),followed
namneung.bnk48official,2018-09-25 09:00:00,288457
satchan.bnk48official,2018-09-25 09:00:00,286344
pupe.bnk48official,2018-09-25 09:00:00,281174
mewnich.bnk48official,2018-09-25 09:00:00,281140
namsai.bnk48official,2018-09-25 09:00:00,266126
june.bnk48office,2018-09-25 09:00:00,257409
miori.bnk48official,2018-09-25 09:00:00,238775
jaa.bnk48official,2018-09-25 09:00:00,222985
fond.bnk48office,2018-09-25 09:00:00,222964
rinaizuta.bnk48official,2018-09-25 09:00:00,219962
mind.bnk48official,2018-09-25 09:00:00,213657
maysa.bnk48official,2018-09-25 09:00:00,212742
korn.bnk48official,2018-09-25 09:00:00,205502
ratah.bnk48official,2018-09-25 09:00:00,196137
nink.bnk48official,2018-09-25 09:00:00,191931
wee.bnk48official,2018-09-25 09:00:00,182653
kate.bnk48official,2018-09-25 09:00:00,181053
jib.bnk48office,2018-09-25 09:00:00,175154
piam.bnk48office,2018-09-25 09:00:00,172794
bamboo.bnk48office,2018-09-25 09:00:00,153757
phukkhom.bnk48office,2018-09-25 09:00:00,145247
myyu.bnk48official,2018-09-25 09:00:00,142707
cake.bnk48official,2018-09-25 09:00:00,139703
new.bnk48official,2018-09-25 09:00:00,136553
view.bnk48official,2018-09-25 09:00:00,129721
natherine.bnk48official,2018-09-25 09:00:00,124759
niky.bnk48office,2018-09-25 09:00:00,124655
aom.bnk48official,2018-09-25 09:00:00,124331
gygee.bnk48official,2018-09-25 09:00:00,123960
minmin.bnk48office,2018-09-25 09:00:00,123209
pakwan.bnk48office,2018-09-25 09:00:00,123195
kheng.bnk48official,2018-09-25 09:00:00,122806
panda.bnk48official,2018-09-25 09:00:00,117040
khamin.bnk48official,2018-09-25 09:00:00,113913
stang.bnk48office,2018-09-25 09:00:00,113342
deenee.bnk48official,2018-09-25 09:00:00,110509
faii.bnk48official,2018-09-25 09:00:00,110194
oom.bnk48official,2018-09-25 09:00:00,107747
maira.bnk48official,2018-09-25 09:00:00,104624
fifa.bnk48official,2018-09-25 09:00:00,102396
nine.bnk48official,2018-09-25 09:00:00,89885
pun.bnk48official,2018-09-25 08:00:00,696484
cherprang.bnk48official,2018-09-25 08:00:00,545156
orn.bnk48official,2018-09-25 08:00:00,494207
jennis.bnk48official,2018-09-25 08:00:00,446097
mobile.bnk48official,2018-09-25 08:00:00,437885
music.bnk48official,2018-09-25 08:00:00,425380
noey.bnk48office,2018-09-25 08:00:00,388585
kaimook.bnk48official,2018-09-25 08:00:00,368907
kaew.bnk48official,2018-09-25 08:00:00,335010
jane.bnk48official,2018-09-25 08:00:00,315283
tarwaan.bnk48office,2018-09-25 08:00:00,298386
namneung.bnk48official,2018-09-25 08:00:00,288401
satchan.bnk48official,2018-09-25 08:00:00,286324
pupe.bnk48official,2018-09-25 08:00:00,281109
mewnich.bnk48official,2018-09-25 08:00:00,281059
namsai.bnk48official,2018-09-25 08:00:00,266081
june.bnk48office,2018-09-25 08:00:00,257309
miori.bnk48official,2018-09-25 08:00:00,238745
jaa.bnk48official,2018-09-25 08:00:00,222946
fond.bnk48office,2018-09-25 08:00:00,222869
rinaizuta.bnk48official,2018-09-25 08:00:00,219935
mind.bnk48official,2018-09-25 08:00:00,213620
maysa.bnk48official,2018-09-25 08:00:00,212712
korn.bnk48official,2018-09-25 08:00:00,205479
ratah.bnk48official,2018-09-25 08:00:00,196077
nink.bnk48official,2018-09-25 08:00:00,191903
wee.bnk48official,2018-09-25 08:00:00,182575
kate.bnk48official,2018-09-25 08:00:00,181027
jib.bnk48office,2018-09-25 08:00:00,175140
piam.bnk48office,2018-09-25 08:00:00,172782
bamboo.bnk48office,2018-09-25 08:00:00,153704
phukkhom.bnk48office,2018-09-25 08:00:00,145170
myyu.bnk48official,2018-09-25 08:00:00,142668
cake.bnk48official,2018-09-25 08:00:00,139657
new.bnk48official,2018-09-25 08:00:00,136515
view.bnk48official,2018-09-25 08:00:00,129693
natherine.bnk48official,2018-09-25 08:00:00,124701
niky.bnk48office,2018-09-25 08:00:00,124623
aom.bnk48official,2018-09-25 08:00:00,124287
gygee.bnk48official,2018-09-25 08:00:00,123915
minmin.bnk48office,2018-09-25 08:00:00,123162
pakwan.bnk48office,2018-09-25 08:00:00,123148
kheng.bnk48official,2018-09-25 08:00:00,122776
panda.bnk48official,2018-09-25 08:00:00,117003
khamin.bnk48official,2018-09-25 08:00:00,113884
stang.bnk48office,2018-09-25 08:00:00,113319
deenee.bnk48official,2018-09-25 08:00:00,110483
faii.bnk48official,2018-09-25 08:00:00,110155
oom.bnk48official,2018-09-25 08:00:00,107730
maira.bnk48official,2018-09-25 08:00:00,104579
fifa.bnk48official,2018-09-25 08:00:00,102379
nine.bnk48official,2018-09-25 08:00:00,89860
pun.bnk48official,2018-09-25 07:00:00,696379
cherprang.bnk48official,2018-09-25 07:00:00,545062
orn.bnk48official,2018-09-25 07:00:00,494106
jennis.bnk48official,2018-09-25 07:00:00,446012
mobile.bnk48official,2018-09-25 07:00:00,437786
music.bnk48official,2018-09-25 07:00:00,425342
noey.bnk48office,2018-09-25 07:00:00,388497
kaimook.bnk48official,2018-09-25 07:00:00,368851
kaew.bnk48official,2018-09-25 07:00:00,334948
jane.bnk48official,2018-09-25 07:00:00,315171
tarwaan.bnk48office,2018-09-25 07:00:00,298322
namneung.bnk48official,2018-09-25 07:00:00,288344
satchan.bnk48official,2018-09-25 07:00:00,286305
pupe.bnk48official,2018-09-25 07:00:00,281059
mewnich.bnk48official,2018-09-25 07:00:00,280959
namsai.bnk48official,2018-09-25 07:00:00,266046
june.bnk48office,2018-09-25 07:00:00,257151
miori.bnk48official,2018-09-25 07:00:00,238710
jaa.bnk48official,2018-09-25 07:00:00,222907
fond.bnk48office,2018-09-25 07:00:00,222779
rinaizuta.bnk48official,2018-09-25 07:00:00,219904
mind.bnk48official,2018-09-25 07:00:00,213580
maysa.bnk48official,2018-09-25 07:00:00,212692
korn.bnk48official,2018-09-25 07:00:00,205443
ratah.bnk48official,2018-09-25 07:00:00,196020
nink.bnk48official,2018-09-25 07:00:00,191875
wee.bnk48official,2018-09-25 07:00:00,182505
kate.bnk48official,2018-09-25 07:00:00,180993
jib.bnk48office,2018-09-25 07:00:00,175113
piam.bnk48office,2018-09-25 07:00:00,172768
bamboo.bnk48office,2018-09-25 07:00:00,153655
phukkhom.bnk48office,2018-09-25 07:00:00,145084
myyu.bnk48official,2018-09-25 07:00:00,142613
cake.bnk48official,2018-09-25 07:00:00,139609
new.bnk48official,2018-09-25 07:00:00,136485
view.bnk48official,2018-09-25 07:00:00,129654
natherine.bnk48official,2018-09-25 07:00:00,124634
niky.bnk48office,2018-09-25 07:00:00,124580
aom.bnk48official,2018-09-25 07:00:00,124255
gygee.bnk48official,2018-09-25 07:00:00,123856
minmin.bnk48office,2018-09-25 07:00:00,123107
pakwan.bnk48office,2018-09-25 07:00:00,123103
kheng.bnk48official,2018-09-25 07:00:00,122738
panda.bnk48official,2018-09-25 07:00:00,116967
khamin.bnk48official,2018-09-25 07:00:00,113847
stang.bnk48office,2018-09-25 07:00:00,113288
deenee.bnk48official,2018-09-25 07:00:00,110455
faii.bnk48official,2018-09-25 07:00:00,110124
oom.bnk48official,2018-09-25 07:00:00,107685
maira.bnk48official,2018-09-25 07:00:00,104546
fifa.bnk48official,2018-09-25 07:00:00,102350
nine.bnk48official,2018-09-25 07:00:00,89827
pun.bnk48official,2018-09-25 06:00:00,696301
cherprang.bnk48official,2018-09-25 06:00:00,545007
orn.bnk48official,2018-09-25 06:00:00,494037
jennis.bnk48official,2018-09-25 06:00:00,445954
mobile.bnk48official,2018-09-25 06:00:00,437721
music.bnk48official,2018-09-25 06:00:00,425300
noey.bnk48office,2018-09-25 06:00:00,388444
kaimook.bnk48official,2018-09-25 06:00:00,368807
kaew.bnk48official,2018-09-25 06:00:00,334905
jane.bnk48official,2018-09-25 06:00:00,315106
tarwaan.bnk48office,2018-09-25 06:00:00,298272
namneung.bnk48official,2018-09-25 06:00:00,288309
satchan.bnk48official,2018-09-25 06:00:00,286279
pupe.bnk48official,2018-09-25 06:00:00,281017
mewnich.bnk48official,2018-09-25 06:00:00,280886
namsai.bnk48official,2018-09-25 06:00:00,266006
june.bnk48office,2018-09-25 06:00:00,257045
miori.bnk48official,2018-09-25 06:00:00,238682
jaa.bnk48official,2018-09-25 06:00:00,222886
fond.bnk48office,2018-09-25 06:00:00,222695
rinaizuta.bnk48official,2018-09-25 06:00:00,219884
mind.bnk48official,2018-09-25 06:00:00,213542
maysa.bnk48official,2018-09-25 06:00:00,212669
korn.bnk48official,2018-09-25 06:00:00,205434
ratah.bnk48official,2018-09-25 06:00:00,195964
nink.bnk48official,2018-09-25 06:00:00,191857
wee.bnk48official,2018-09-25 06:00:00,182434
kate.bnk48official,2018-09-25 06:00:00,180972
jib.bnk48office,2018-09-25 06:00:00,175099
piam.bnk48office,2018-09-25 06:00:00,172752
bamboo.bnk48office,2018-09-25 06:00:00,153596
phukkhom.bnk48office,2018-09-25 06:00:00,145005
myyu.bnk48official,2018-09-25 06:00:00,142567
cake.bnk48official,2018-09-25 06:00:00,139561
new.bnk48official,2018-09-25 06:00:00,136448
view.bnk48official,2018-09-25 06:00:00,129624
natherine.bnk48official,2018-09-25 06:00:00,124588
niky.bnk48office,2018-09-25 06:00:00,124556
aom.bnk48official,2018-09-25 06:00:00,124215
gygee.bnk48official,2018-09-25 06:00:00,123819
pakwan.bnk48office,2018-09-25 06:00:00,123061
minmin.bnk48office,2018-09-25 06:00:00,123054
kheng.bnk48official,2018-09-25 06:00:00,122706
panda.bnk48official,2018-09-25 06:00:00,116938
khamin.bnk48official,2018-09-25 06:00:00,113816
stang.bnk48office,2018-09-25 06:00:00,113257
deenee.bnk48official,2018-09-25 06:00:00,110429
faii.bnk48official,2018-09-25 06:00:00,110083
oom.bnk48official,2018-09-25 06:00:00,107663
maira.bnk48official,2018-09-25 06:00:00,104517
fifa.bnk48official,2018-09-25 06:00:00,102331
nine.bnk48official,2018-09-25 06:00:00,89799
pun.bnk48official,2018-09-25 05:00:00,696217
cherprang.bnk48official,2018-09-25 05:00:00,544898
orn.bnk48official,2018-09-25 05:00:00,493949
jennis.bnk48official,2018-09-25 05:00:00,445891
mobile.bnk48official,2018-09-25 05:00:00,437636
music.bnk48official,2018-09-25 05:00:00,425244
noey.bnk48office,2018-09-25 05:00:00,388362
kaimook.bnk48official,2018-09-25 05:00:00,368723
kaew.bnk48official,2018-09-25 05:00:00,334854
jane.bnk48official,2018-09-25 05:00:00,314993
tarwaan.bnk48office,2018-09-25 05:00:00,298218
namneung.bnk48official,2018-09-25 05:00:00,288263
satchan.bnk48official,2018-09-25 05:00:00,286250
pupe.bnk48official,2018-09-25 05:00:00,280970
mewnich.bnk48official,2018-09-25 05:00:00,280795
namsai.bnk48official,2018-09-25 05:00:00,265962
june.bnk48office,2018-09-25 05:00:00,256877
miori.bnk48official,2018-09-25 05:00:00,238653
jaa.bnk48official,2018-09-25 05:00:00,222847
fond.bnk48office,2018-09-25 05:00:00,222603
rinaizuta.bnk48official,2018-09-25 05:00:00,219846
mind.bnk48official,2018-09-25 05:00:00,213500
maysa.bnk48official,2018-09-25 05:00:00,212644
korn.bnk48official,2018-09-25 05:00:00,205395
ratah.bnk48official,2018-09-25 05:00:00,195893
nink.bnk48official,2018-09-25 05:00:00,191820
wee.bnk48official,2018-09-25 05:00:00,182356
kate.bnk48official,2018-09-25 05:00:00,180935
jib.bnk48office,2018-09-25 05:00:00,175068
piam.bnk48office,2018-09-25 05:00:00,172727
bamboo.bnk48office,2018-09-25 05:00:00,153541
phukkhom.bnk48office,2018-09-25 05:00:00,144910
myyu.bnk48official,2018-09-25 05:00:00,142516
cake.bnk48official,2018-09-25 05:00:00,139516
new.bnk48official,2018-09-25 05:00:00,136401
view.bnk48official,2018-09-25 05:00:00,129589
natherine.bnk48official,2018-09-25 05:00:00,124523
niky.bnk48office,2018-09-25 05:00:00,124520
aom.bnk48official,2018-09-25 05:00:00,124169
gygee.bnk48official,2018-09-25 05:00:00,123775
pakwan.bnk48office,2018-09-25 05:00:00,123007
minmin.bnk48office,2018-09-25 05:00:00,122991
kheng.bnk48official,2018-09-25 05:00:00,122666
panda.bnk48official,2018-09-25 05:00:00,116896
khamin.bnk48official,2018-09-25 05:00:00,113767
stang.bnk48office,2018-09-25 05:00:00,113231
deenee.bnk48official,2018-09-25 05:00:00,110399
faii.bnk48official,2018-09-25 05:00:00,110039
oom.bnk48official,2018-09-25 05:00:00,107630
maira.bnk48official,2018-09-25 05:00:00,104484
fifa.bnk48official,2018-09-25 05:00:00,102301
nine.bnk48official,2018-09-25 05:00:00,89764
pun.bnk48official,2018-09-25 04:00:00,696117
cherprang.bnk48official,2018-09-25 04:00:00,544811
orn.bnk48official,2018-09-25 04:00:00,493867
jennis.bnk48official,2018-09-25 04:00:00,445822
mobile.bnk48official,2018-09-25 04:00:00,437539
music.bnk48official,2018-09-25 04:00:00,425191
noey.bnk48office,2018-09-25 04:00:00,388274
kaimook.bnk48official,2018-09-25 04:00:00,368653
kaew.bnk48official,2018-09-25 04:00:00,334788
jane.bnk48official,2018-09-25 04:00:00,314872
tarwaan.bnk48office,2018-09-25 04:00:00,298174
namneung.bnk48official,2018-09-25 04:00:00,288213
satchan.bnk48official,2018-09-25 04:00:00,286225
pupe.bnk48official,2018-09-25 04:00:00,280919
mewnich.bnk48official,2018-09-25 04:00:00,280712
namsai.bnk48official,2018-09-25 04:00:00,265922
june.bnk48office,2018-09-25 04:00:00,256726
miori.bnk48official,2018-09-25 04:00:00,238615
jaa.bnk48official,2018-09-25 04:00:00,222799
fond.bnk48office,2018-09-25 04:00:00,222502
rinaizuta.bnk48official,2018-09-25 04:00:00,219817
mind.bnk48official,2018-09-25 04:00:00,213458
maysa.bnk48official,2018-09-25 04:00:00,212610
korn.bnk48official,2018-09-25 04:00:00,205376
ratah.bnk48official,2018-09-25 04:00:00,195820
nink.bnk48official,2018-09-25 04:00:00,191793
wee.bnk48official,2018-09-25 04:00:00,182274
kate.bnk48official,2018-09-25 04:00:00,180906
jib.bnk48office,2018-09-25 04:00:00,175035
piam.bnk48office,2018-09-25 04:00:00,172710
bamboo.bnk48office,2018-09-25 04:00:00,153489
phukkhom.bnk48office,2018-09-25 04:00:00,144813
myyu.bnk48official,2018-09-25 04:00:00,142452
cake.bnk48official,2018-09-25 04:00:00,139458
new.bnk48official,2018-09-25 04:00:00,136356
view.bnk48official,2018-09-25 04:00:00,129546
niky.bnk48office,2018-09-25 04:00:00,124474
natherine.bnk48official,2018-09-25 04:00:00,124468
aom.bnk48official,2018-09-25 04:00:00,124117
gygee.bnk48official,2018-09-25 04:00:00,123718
pakwan.bnk48office,2018-09-25 04:00:00,122952
minmin.bnk48office,2018-09-25 04:00:00,122932
kheng.bnk48official,2018-09-25 04:00:00,122619
panda.bnk48official,2018-09-25 04:00:00,116855
khamin.bnk48official,2018-09-25 04:00:00,113717
stang.bnk48office,2018-09-25 04:00:00,113191
deenee.bnk48official,2018-09-25 04:00:00,110367
faii.bnk48official,2018-09-25 04:00:00,110004
oom.bnk48official,2018-09-25 04:00:00,107593
maira.bnk48official,2018-09-25 04:00:00,104440
fifa.bnk48official,2018-09-25 04:00:00,102267
nine.bnk48official,2018-09-25 04:00:00,89723
pun.bnk48official,2018-09-25 03:00:00,696025
cherprang.bnk48official,2018-09-25 03:00:00,544728
orn.bnk48official,2018-09-25 03:00:00,493794
jennis.bnk48official,2018-09-25 03:00:00,445778
mobile.bnk48official,2018-09-25 03:00:00,437487
music.bnk48official,2018-09-25 03:00:00,425140
noey.bnk48office,2018-09-25 03:00:00,388204
kaimook.bnk48official,2018-09-25 03:00:00,368589
kaew.bnk48official,2018-09-25 03:00:00,334741
jane.bnk48official,2018-09-25 03:00:00,314761
tarwaan.bnk48office,2018-09-25 03:00:00,298131
namneung.bnk48official,2018-09-25 03:00:00,288125
satchan.bnk48official,2018-09-25 03:00:00,286197
pupe.bnk48official,2018-09-25 03:00:00,280873
mewnich.bnk48official,2018-09-25 03:00:00,280637
namsai.bnk48official,2018-09-25 03:00:00,265875
june.bnk48office,2018-09-25 03:00:00,256571
miori.bnk48official,2018-09-25 03:00:00,238589
jaa.bnk48official,2018-09-25 03:00:00,222775
fond.bnk48office,2018-09-25 03:00:00,222434
rinaizuta.bnk48official,2018-09-25 03:00:00,219802
mind.bnk48official,2018-09-25 03:00:00,213414
maysa.bnk48official,2018-09-25 03:00:00,212581
korn.bnk48official,2018-09-25 03:00:00,205337
ratah.bnk48official,2018-09-25 03:00:00,195765
nink.bnk48official,2018-09-25 03:00:00,191764
wee.bnk48official,2018-09-25 03:00:00,182206
kate.bnk48official,2018-09-25 03:00:00,180875
jib.bnk48office,2018-09-25 03:00:00,175013
piam.bnk48office,2018-09-25 03:00:00,172678
bamboo.bnk48office,2018-09-25 03:00:00,153444
phukkhom.bnk48office,2018-09-25 03:00:00,144716
myyu.bnk48official,2018-09-25 03:00:00,142396
cake.bnk48official,2018-09-25 03:00:00,139409
new.bnk48official,2018-09-25 03:00:00,136318
view.bnk48official,2018-09-25 03:00:00,129507
niky.bnk48office,2018-09-25 03:00:00,124433
natherine.bnk48official,2018-09-25 03:00:00,124410
aom.bnk48official,2018-09-25 03:00:00,124079
gygee.bnk48official,2018-09-25 03:00:00,123657
pakwan.bnk48office,2018-09-25 03:00:00,122892
minmin.bnk48office,2018-09-25 03:00:00,122883
kheng.bnk48official,2018-09-25 03:00:00,122579
panda.bnk48official,2018-09-25 03:00:00,116822
khamin.bnk48official,2018-09-25 03:00:00,113677
stang.bnk48office,2018-09-25 03:00:00,113152
deenee.bnk48official,2018-09-25 03:00:00,110334
faii.bnk48official,2018-09-25 03:00:00,109952
oom.bnk48official,2018-09-25 03:00:00,107560
maira.bnk48official,2018-09-25 03:00:00,104389
fifa.bnk48official,2018-09-25 03:00:00,102231
nine.bnk48official,2018-09-25 03:00:00,89682
pun.bnk48official,2018-09-25 02:00:00,695902
cherprang.bnk48official,2018-09-25 02:00:00,544652
orn.bnk48official,2018-09-25 02:00:00,493712
jennis.bnk48official,2018-09-25 02:00:00,445715
mobile.bnk48official,2018-09-25 02:00:00,437416
music.bnk48official,2018-09-25 02:00:00,425089
noey.bnk48office,2018-09-25 02:00:00,388136
kaimook.bnk48official,2018-09-25 02:00:00,368517
kaew.bnk48official,2018-09-25 02:00:00,334683
jane.bnk48official,2018-09-25 02:00:00,314640
tarwaan.bnk48office,2018-09-25 02:00:00,298082
namneung.bnk48official,2018-09-25 02:00:00,288069
satchan.bnk48official,2018-09-25 02:00:00,286156
pupe.bnk48official,2018-09-25 02:00:00,280814
mewnich.bnk48official,2018-09-25 02:00:00,280546
namsai.bnk48official,2018-09-25 02:00:00,265829
june.bnk48office,2018-09-25 02:00:00,256473
miori.bnk48official,2018-09-25 02:00:00,238540
jaa.bnk48official,2018-09-25 02:00:00,222733
fond.bnk48office,2018-09-25 02:00:00,222351
rinaizuta.bnk48official,2018-09-25 02:00:00,219757
mind.bnk48official,2018-09-25 02:00:00,213367
maysa.bnk48official,2018-09-25 02:00:00,212549
korn.bnk48official,2018-09-25 02:00:00,205302
ratah.bnk48official,2018-09-25 02:00:00,195694
nink.bnk48official,2018-09-25 02:00:00,191732
wee.bnk48official,2018-09-25 02:00:00,182126
kate.bnk48official,2018-09-25 02:00:00,180834
jib.bnk48office,2018-09-25 02:00:00,174971
piam.bnk48office,2018-09-25 02:00:00,172653
bamboo.bnk48office,2018-09-25 02:00:00,153387
phukkhom.bnk48office,2018-09-25 02:00:00,144614
myyu.bnk48official,2018-09-25 02:00:00,142332
cake.bnk48official,2018-09-25 02:00:00,139344
new.bnk48official,2018-09-25 02:00:00,136270
view.bnk48official,2018-09-25 02:00:00,129459
niky.bnk48office,2018-09-25 02:00:00,124389
natherine.bnk48official,2018-09-25 02:00:00,124353
aom.bnk48official,2018-09-25 02:00:00,124022
gygee.bnk48official,2018-09-25 02:00:00,123593
minmin.bnk48office,2018-09-25 02:00:00,122832
pakwan.bnk48office,2018-09-25 02:00:00,122831
kheng.bnk48official,2018-09-25 02:00:00,122523
panda.bnk48official,2018-09-25 02:00:00,116779
khamin.bnk48official,2018-09-25 02:00:00,113625
stang.bnk48office,2018-09-25 02:00:00,113106
deenee.bnk48official,2018-09-25 02:00:00,110290
faii.bnk48official,2018-09-25 02:00:00,109900
oom.bnk48official,2018-09-25 02:00:00,107513
maira.bnk48official,2018-09-25 02:00:00,104339
fifa.bnk48official,2018-09-25 02:00:00,102192
nine.bnk48official,2018-09-25 02:00:00,89638
pun.bnk48official,2018-09-25 01:00:00,695813
cherprang.bnk48official,2018-09-25 01:00:00,544577
orn.bnk48official,2018-09-25 01:00:00,493655
jennis.bnk48official,2018-09-25 01:00:00,445660
mobile.bnk48official,2018-09-25 01:00:00,437372
music.bnk48official,2018-09-25 01:00:00,425061
noey.bnk48office,2018-09-25 01:00:00,388058
kaimook.bnk48official,2018-09-25 01:00:00,368464
kaew.bnk48official,2018-09-25 01:00:00,334639
jane.bnk48official,2018-09-25 01:00:00,314544
tarwaan.bnk48office,2018-09-25 01:00:00,298043
namneung.bnk48official,2018-09-25 01:00:00,288030
satchan.bnk48official,2018-09-25 01:00:00,286128
pupe.bnk48official,2018-09-25 01:00:00,280768
mewnich.bnk48official,2018-09-25 01:00:00,280479
namsai.bnk48official,2018-09-25 01:00:00,265792
june.bnk48office,2018-09-25 01:00:00,256396
miori.bnk48official,2018-09-25 01:00:00,238509
jaa.bnk48official,2018-09-25 01:00:00,222704
fond.bnk48office,2018-09-25 01:00:00,222285
rinaizuta.bnk48official,2018-09-25 01:00:00,219727
mind.bnk48official,2018-09-25 01:00:00,213332
maysa.bnk48official,2018-09-25 01:00:00,212530
korn.bnk48official,2018-09-25 01:00:00,205283
ratah.bnk48official,2018-09-25 01:00:00,195652
nink.bnk48official,2018-09-25 01:00:00,191719
wee.bnk48official,2018-09-25 01:00:00,182061
kate.bnk48official,2018-09-25 01:00:00,180803
jib.bnk48office,2018-09-25 01:00:00,174950
piam.bnk48office,2018-09-25 01:00:00,172642
bamboo.bnk48office,2018-09-25 01:00:00,153349
phukkhom.bnk48office,2018-09-25 01:00:00,144542
myyu.bnk48official,2018-09-25 01:00:00,142282
cake.bnk48official,2018-09-25 01:00:00,139303
new.bnk48official,2018-09-25 01:00:00,136238
view.bnk48official,2018-09-25 01:00:00,129439
niky.bnk48office,2018-09-25 01:00:00,124364
natherine.bnk48official,2018-09-25 01:00:00,124307
aom.bnk48official,2018-09-25 01:00:00,123989
gygee.bnk48official,2018-09-25 01:00:00,123546
pakwan.bnk48office,2018-09-25 01:00:00,122795
minmin.bnk48office,2018-09-25 01:00:00,122793
kheng.bnk48official,2018-09-25 01:00:00,122494
panda.bnk48official,2018-09-25 01:00:00,116749
khamin.bnk48official,2018-09-25 01:00:00,113600
stang.bnk48office,2018-09-25 01:00:00,113083
deenee.bnk48official,2018-09-25 01:00:00,110275
faii.bnk48official,2018-09-25 01:00:00,109866
oom.bnk48official,2018-09-25 01:00:00,107489
maira.bnk48official,2018-09-25 01:00:00,104300
fifa.bnk48official,2018-09-25 01:00:00,102173
nine.bnk48official,2018-09-25 01:00:00,89616
pun.bnk48official,2018-09-25 00:00:00,695755
cherprang.bnk48official,2018-09-25 00:00:00,544492
orn.bnk48official,2018-09-25 00:00:00,493602
jennis.bnk48official,2018-09-25 00:00:00,445615
mobile.bnk48official,2018-09-25 00:00:00,437315
music.bnk48official,2018-09-25 00:00:00,425030
noey.bnk48office,2018-09-25 00:00:00,387994
kaimook.bnk48official,2018-09-25 00:00:00,368413
kaew.bnk48official,2018-09-25 00:00:00,334596
jane.bnk48official,2018-09-25 00:00:00,314460
tarwaan.bnk48office,2018-09-25 00:00:00,298003
namneung.bnk48official,2018-09-25 00:00:00,287980
satchan.bnk48official,2018-09-25 00:00:00,286100
pupe.bnk48official,2018-09-25 00:00:00,280720
mewnich.bnk48official,2018-09-25 00:00:00,280413
namsai.bnk48official,2018-09-25 00:00:00,265756
june.bnk48office,2018-09-25 00:00:00,256326
miori.bnk48official,2018-09-25 00:00:00,238479
jaa.bnk48official,2018-09-25 00:00:00,222670
fond.bnk48office,2018-09-25 00:00:00,222228
rinaizuta.bnk48official,2018-09-25 00:00:00,219699
mind.bnk48official,2018-09-25 00:00:00,213294
maysa.bnk48official,2018-09-25 00:00:00,212503
korn.bnk48official,2018-09-25 00:00:00,205260
ratah.bnk48official,2018-09-25 00:00:00,195596
nink.bnk48official,2018-09-25 00:00:00,191695
wee.bnk48official,2018-09-25 00:00:00,182006
kate.bnk48official,2018-09-25 00:00:00,180768
jib.bnk48office,2018-09-25 00:00:00,174931
piam.bnk48office,2018-09-25 00:00:00,172625
bamboo.bnk48office,2018-09-25 00:00:00,153313
phukkhom.bnk48office,2018-09-25 00:00:00,144477
myyu.bnk48official,2018-09-25 00:00:00,142241
cake.bnk48official,2018-09-25 00:00:00,139269
new.bnk48official,2018-09-25 00:00:00,136194
view.bnk48official,2018-09-25 00:00:00,129409
niky.bnk48office,2018-09-25 00:00:00,124326
natherine.bnk48official,2018-09-25 00:00:00,124256
aom.bnk48official,2018-09-25 00:00:00,123948
gygee.bnk48official,2018-09-25 00:00:00,123496
pakwan.bnk48office,2018-09-25 00:00:00,122753
minmin.bnk48office,2018-09-25 00:00:00,122748
kheng.bnk48official,2018-09-25 00:00:00,122462
panda.bnk48official,2018-09-25 00:00:00,116720
khamin.bnk48official,2018-09-25 00:00:00,113572
stang.bnk48office,2018-09-25 00:00:00,113053
deenee.bnk48official,2018-09-25 00:00:00,110248
faii.bnk48official,2018-09-25 00:00:00,109837
oom.bnk48official,2018-09-25 00:00:00,107452
maira.bnk48official,2018-09-25 00:00:00,104260
fifa.bnk48official,2018-09-25 00:00:00,102141
nine.bnk48official,2018-09-25 00:00:00,89586
pun.bnk48official,2018-09-24 23:00:00,695684
cherprang.bnk48official,2018-09-24 23:00:00,544426
orn.bnk48official,2018-09-24 23:00:00,493555
jennis.bnk48official,2018-09-24 23:00:00,445578
mobile.bnk48official,2018-09-24 23:00:00,437274
music.bnk48official,2018-09-24 23:00:00,424994
noey.bnk48office,2018-09-24 23:00:00,387929
kaimook.bnk48official,2018-09-24 23:00:00,368367
kaew.bnk48official,2018-09-24 23:00:00,334556
jane.bnk48official,2018-09-24 23:00:00,314394
tarwaan.bnk48office,2018-09-24 23:00:00,297964
namneung.bnk48official,2018-09-24 23:00:00,287942
satchan.bnk48official,2018-09-24 23:00:00,286069
pupe.bnk48official,2018-09-24 23:00:00,280675
mewnich.bnk48official,2018-09-24 23:00:00,280353
namsai.bnk48official,2018-09-24 23:00:00,265710
june.bnk48office,2018-09-24 23:00:00,256270
miori.bnk48official,2018-09-24 23:00:00,238444
jaa.bnk48official,2018-09-24 23:00:00,222633
fond.bnk48office,2018-09-24 23:00:00,222184
rinaizuta.bnk48official,2018-09-24 23:00:00,219672
mind.bnk48official,2018-09-24 23:00:00,213260
maysa.bnk48official,2018-09-24 23:00:00,212474
korn.bnk48official,2018-09-24 23:00:00,205239
ratah.bnk48official,2018-09-24 23:00:00,195554
nink.bnk48official,2018-09-24 23:00:00,191658
wee.bnk48official,2018-09-24 23:00:00,181966
kate.bnk48official,2018-09-24 23:00:00,180729
jib.bnk48office,2018-09-24 23:00:00,174915
piam.bnk48office,2018-09-24 23:00:00,172603
bamboo.bnk48office,2018-09-24 23:00:00,153276
phukkhom.bnk48office,2018-09-24 23:00:00,144432
myyu.bnk48official,2018-09-24 23:00:00,142204
cake.bnk48official,2018-09-24 23:00:00,139237
new.bnk48official,2018-09-24 23:00:00,136160
view.bnk48official,2018-09-24 23:00:00,129383
