name,datetime (utc timezone),followed
jaa.bnk48official,2018-08-31 11:00:00,203978
can.bnk48official,2018-08-31 11:00:00,202856
rinaizuta.bnk48official,2018-08-31 11:00:00,201321
maysa.bnk48official,2018-08-31 11:00:00,195590
mind.bnk48official,2018-08-31 11:00:00,194471
korn.bnk48official,2018-08-31 11:00:00,192879
fond.bnk48office,2018-08-31 11:00:00,184019
nink.bnk48official,2018-08-31 11:00:00,174284
kate.bnk48official,2018-08-31 11:00:00,162581
jib.bnk48office,2018-08-31 11:00:00,159917
piam.bnk48office,2018-08-31 11:00:00,158963
ratah.bnk48official,2018-08-31 11:00:00,158614
wee.bnk48official,2018-08-31 11:00:00,144934
bamboo.bnk48office,2018-08-31 11:00:00,126067
myyu.bnk48official,2018-08-31 11:00:00,116422
new.bnk48official,2018-08-31 11:00:00,111833
cake.bnk48official,2018-08-31 11:00:00,110444
view.bnk48official,2018-08-31 11:00:00,107215
niky.bnk48office,2018-08-31 11:00:00,103866
phukkhom.bnk48office,2018-08-31 11:00:00,102821
aom.bnk48official,2018-08-31 11:00:00,102505
pakwan.bnk48office,2018-08-31 11:00:00,102118
kheng.bnk48official,2018-08-31 11:00:00,100147
gygee.bnk48official,2018-08-31 11:00:00,97663
minmin.bnk48office,2018-08-31 11:00:00,96672
panda.bnk48official,2018-08-31 11:00:00,96342
natherine.bnk48official,2018-08-31 11:00:00,94216
stang.bnk48office,2018-08-31 11:00:00,94189
deenee.bnk48official,2018-08-31 11:00:00,92196
oom.bnk48official,2018-08-31 11:00:00,88344
khamin.bnk48official,2018-08-31 11:00:00,87860
faii.bnk48official,2018-08-31 11:00:00,87376
fifa.bnk48official,2018-08-31 11:00:00,85092
maira.bnk48official,2018-08-31 11:00:00,84380
nine.bnk48official,2018-08-31 11:00:00,71775
pun.bnk48official,2018-08-31 10:00:00,645334
cherprang.bnk48official,2018-08-31 10:00:00,503171
orn.bnk48official,2018-08-31 10:00:00,453837
jennis.bnk48official,2018-08-31 10:00:00,412089
mobile.bnk48official,2018-08-31 10:00:00,398767
music.bnk48official,2018-08-31 10:00:00,392981
noey.bnk48office,2018-08-31 10:00:00,354927
kaimook.bnk48official,2018-08-31 10:00:00,340882
kaew.bnk48official,2018-08-31 10:00:00,306224
jane.bnk48official,2018-08-31 10:00:00,273360
tarwaan.bnk48office,2018-08-31 10:00:00,273259
satchan.bnk48official,2018-08-31 10:00:00,270751
namneung.bnk48official,2018-08-31 10:00:00,256441
pupe.bnk48official,2018-08-31 10:00:00,252961
namsai.bnk48official,2018-08-31 10:00:00,242813
mewnich.bnk48official,2018-08-31 10:00:00,233341
miori.bnk48official,2018-08-31 10:00:00,219436
june.bnk48office,2018-08-31 10:00:00,206241
jaa.bnk48official,2018-08-31 10:00:00,203945
can.bnk48official,2018-08-31 10:00:00,202808
rinaizuta.bnk48official,2018-08-31 10:00:00,201284
maysa.bnk48official,2018-08-31 10:00:00,195565
mind.bnk48official,2018-08-31 10:00:00,194438
korn.bnk48official,2018-08-31 10:00:00,192856
fond.bnk48office,2018-08-31 10:00:00,183960
nink.bnk48official,2018-08-31 10:00:00,174246
kate.bnk48official,2018-08-31 10:00:00,162553
jib.bnk48office,2018-08-31 10:00:00,159885
piam.bnk48office,2018-08-31 10:00:00,158934
ratah.bnk48official,2018-08-31 10:00:00,158557
wee.bnk48official,2018-08-31 10:00:00,144854
bamboo.bnk48office,2018-08-31 10:00:00,126024
myyu.bnk48official,2018-08-31 10:00:00,116364
new.bnk48official,2018-08-31 10:00:00,111801
cake.bnk48official,2018-08-31 10:00:00,110408
view.bnk48official,2018-08-31 10:00:00,107168
niky.bnk48office,2018-08-31 10:00:00,103828
phukkhom.bnk48office,2018-08-31 10:00:00,102781
aom.bnk48official,2018-08-31 10:00:00,102479
pakwan.bnk48office,2018-08-31 10:00:00,102089
kheng.bnk48official,2018-08-31 10:00:00,100106
gygee.bnk48official,2018-08-31 10:00:00,97615
minmin.bnk48office,2018-08-31 10:00:00,96617
panda.bnk48official,2018-08-31 10:00:00,96317
natherine.bnk48official,2018-08-31 10:00:00,94177
stang.bnk48office,2018-08-31 10:00:00,94160
deenee.bnk48official,2018-08-31 10:00:00,92169
oom.bnk48official,2018-08-31 10:00:00,88319
khamin.bnk48official,2018-08-31 10:00:00,87818
faii.bnk48official,2018-08-31 10:00:00,87348
fifa.bnk48official,2018-08-31 10:00:00,85073
maira.bnk48official,2018-08-31 10:00:00,84350
nine.bnk48official,2018-08-31 10:00:00,71752
pun.bnk48official,2018-08-31 09:00:00,645233
cherprang.bnk48official,2018-08-31 09:00:00,503107
orn.bnk48official,2018-08-31 09:00:00,453750
jennis.bnk48official,2018-08-31 09:00:00,412018
mobile.bnk48official,2018-08-31 09:00:00,398694
music.bnk48official,2018-08-31 09:00:00,392928
noey.bnk48office,2018-08-31 09:00:00,354875
kaimook.bnk48official,2018-08-31 09:00:00,340819
kaew.bnk48official,2018-08-31 09:00:00,306165
jane.bnk48official,2018-08-31 09:00:00,273310
tarwaan.bnk48office,2018-08-31 09:00:00,273196
satchan.bnk48official,2018-08-31 09:00:00,270726
namneung.bnk48official,2018-08-31 09:00:00,256390
pupe.bnk48official,2018-08-31 09:00:00,252913
namsai.bnk48official,2018-08-31 09:00:00,242765
mewnich.bnk48official,2018-08-31 09:00:00,233252
miori.bnk48official,2018-08-31 09:00:00,219400
june.bnk48office,2018-08-31 09:00:00,206150
jaa.bnk48official,2018-08-31 09:00:00,203905
can.bnk48official,2018-08-31 09:00:00,202780
rinaizuta.bnk48official,2018-08-31 09:00:00,201241
maysa.bnk48official,2018-08-31 09:00:00,195525
mind.bnk48official,2018-08-31 09:00:00,194408
korn.bnk48official,2018-08-31 09:00:00,192829
fond.bnk48office,2018-08-31 09:00:00,183890
nink.bnk48official,2018-08-31 09:00:00,174199
kate.bnk48official,2018-08-31 09:00:00,162521
jib.bnk48office,2018-08-31 09:00:00,159857
piam.bnk48office,2018-08-31 09:00:00,158901
ratah.bnk48official,2018-08-31 09:00:00,158476
wee.bnk48official,2018-08-31 09:00:00,144762
bamboo.bnk48office,2018-08-31 09:00:00,125969
myyu.bnk48official,2018-08-31 09:00:00,116306
new.bnk48official,2018-08-31 09:00:00,111755
cake.bnk48official,2018-08-31 09:00:00,110364
view.bnk48official,2018-08-31 09:00:00,107112
niky.bnk48office,2018-08-31 09:00:00,103789
phukkhom.bnk48office,2018-08-31 09:00:00,102738
aom.bnk48official,2018-08-31 09:00:00,102426
pakwan.bnk48office,2018-08-31 09:00:00,102058
kheng.bnk48official,2018-08-31 09:00:00,100059
gygee.bnk48official,2018-08-31 09:00:00,97568
minmin.bnk48office,2018-08-31 09:00:00,96569
panda.bnk48official,2018-08-31 09:00:00,96286
natherine.bnk48official,2018-08-31 09:00:00,94129
stang.bnk48office,2018-08-31 09:00:00,94122
deenee.bnk48official,2018-08-31 09:00:00,92129
oom.bnk48official,2018-08-31 09:00:00,88286
khamin.bnk48official,2018-08-31 09:00:00,87761
faii.bnk48official,2018-08-31 09:00:00,87310
fifa.bnk48official,2018-08-31 09:00:00,85042
maira.bnk48official,2018-08-31 09:00:00,84317
nine.bnk48official,2018-08-31 09:00:00,71725
pun.bnk48official,2018-08-31 08:00:00,645150
cherprang.bnk48official,2018-08-31 08:00:00,503074
orn.bnk48official,2018-08-31 08:00:00,453721
jennis.bnk48official,2018-08-31 08:00:00,411981
mobile.bnk48official,2018-08-31 08:00:00,398663
music.bnk48official,2018-08-31 08:00:00,392897
noey.bnk48office,2018-08-31 08:00:00,354844
kaimook.bnk48official,2018-08-31 08:00:00,340793
kaew.bnk48official,2018-08-31 08:00:00,306137
jane.bnk48official,2018-08-31 08:00:00,273298
tarwaan.bnk48office,2018-08-31 08:00:00,273166
satchan.bnk48official,2018-08-31 08:00:00,270714
namneung.bnk48official,2018-08-31 08:00:00,256365
pupe.bnk48official,2018-08-31 08:00:00,252889
namsai.bnk48official,2018-08-31 08:00:00,242738
mewnich.bnk48official,2018-08-31 08:00:00,233211
miori.bnk48official,2018-08-31 08:00:00,219389
june.bnk48office,2018-08-31 08:00:00,206104
jaa.bnk48official,2018-08-31 08:00:00,203881
can.bnk48official,2018-08-31 08:00:00,202767
rinaizuta.bnk48official,2018-08-31 08:00:00,201220
maysa.bnk48official,2018-08-31 08:00:00,195511
mind.bnk48official,2018-08-31 08:00:00,194390
korn.bnk48official,2018-08-31 08:00:00,192822
fond.bnk48office,2018-08-31 08:00:00,183862
nink.bnk48official,2018-08-31 08:00:00,174176
kate.bnk48official,2018-08-31 08:00:00,162510
jib.bnk48office,2018-08-31 08:00:00,159844
piam.bnk48office,2018-08-31 08:00:00,158890
ratah.bnk48official,2018-08-31 08:00:00,158446
wee.bnk48official,2018-08-31 08:00:00,144726
bamboo.bnk48office,2018-08-31 08:00:00,125950
myyu.bnk48official,2018-08-31 08:00:00,116287
new.bnk48official,2018-08-31 08:00:00,111734
cake.bnk48official,2018-08-31 08:00:00,110346
view.bnk48official,2018-08-31 08:00:00,107091
niky.bnk48office,2018-08-31 08:00:00,103774
phukkhom.bnk48office,2018-08-31 08:00:00,102716
aom.bnk48official,2018-08-31 08:00:00,102407
pakwan.bnk48office,2018-08-31 08:00:00,102042
kheng.bnk48official,2018-08-31 08:00:00,100041
gygee.bnk48official,2018-08-31 08:00:00,97548
minmin.bnk48office,2018-08-31 08:00:00,96528
panda.bnk48official,2018-08-31 08:00:00,96275
natherine.bnk48official,2018-08-31 08:00:00,94104
stang.bnk48office,2018-08-31 08:00:00,94103
deenee.bnk48official,2018-08-31 08:00:00,92113
oom.bnk48official,2018-08-31 08:00:00,88269
khamin.bnk48official,2018-08-31 08:00:00,87722
faii.bnk48official,2018-08-31 08:00:00,87291
fifa.bnk48official,2018-08-31 08:00:00,85027
maira.bnk48official,2018-08-31 08:00:00,84303
nine.bnk48official,2018-08-31 08:00:00,71721
pun.bnk48official,2018-08-31 07:00:00,645062
cherprang.bnk48official,2018-08-31 07:00:00,503011
orn.bnk48official,2018-08-31 07:00:00,453653
jennis.bnk48official,2018-08-31 07:00:00,411928
mobile.bnk48official,2018-08-31 07:00:00,398603
music.bnk48official,2018-08-31 07:00:00,392868
noey.bnk48office,2018-08-31 07:00:00,354800
kaimook.bnk48official,2018-08-31 07:00:00,340749
kaew.bnk48official,2018-08-31 07:00:00,306101
jane.bnk48official,2018-08-31 07:00:00,273268
tarwaan.bnk48office,2018-08-31 07:00:00,273129
satchan.bnk48official,2018-08-31 07:00:00,270706
namneung.bnk48official,2018-08-31 07:00:00,256328
pupe.bnk48official,2018-08-31 07:00:00,252852
namsai.bnk48official,2018-08-31 07:00:00,242708
mewnich.bnk48official,2018-08-31 07:00:00,233162
miori.bnk48official,2018-08-31 07:00:00,219367
june.bnk48office,2018-08-31 07:00:00,206054
jaa.bnk48official,2018-08-31 07:00:00,203859
can.bnk48official,2018-08-31 07:00:00,202748
rinaizuta.bnk48official,2018-08-31 07:00:00,201201
maysa.bnk48official,2018-08-31 07:00:00,195484
mind.bnk48official,2018-08-31 07:00:00,194368
korn.bnk48official,2018-08-31 07:00:00,192811
fond.bnk48office,2018-08-31 07:00:00,183832
nink.bnk48official,2018-08-31 07:00:00,174155
kate.bnk48official,2018-08-31 07:00:00,162496
jib.bnk48office,2018-08-31 07:00:00,159827
piam.bnk48office,2018-08-31 07:00:00,158874
ratah.bnk48official,2018-08-31 07:00:00,158419
wee.bnk48official,2018-08-31 07:00:00,144686
bamboo.bnk48office,2018-08-31 07:00:00,125930
myyu.bnk48official,2018-08-31 07:00:00,116269
new.bnk48official,2018-08-31 07:00:00,111722
cake.bnk48official,2018-08-31 07:00:00,110330
view.bnk48official,2018-08-31 07:00:00,107072
niky.bnk48office,2018-08-31 07:00:00,103756
phukkhom.bnk48office,2018-08-31 07:00:00,102687
aom.bnk48official,2018-08-31 07:00:00,102378
pakwan.bnk48office,2018-08-31 07:00:00,102033
kheng.bnk48official,2018-08-31 07:00:00,100029
gygee.bnk48official,2018-08-31 07:00:00,97527
minmin.bnk48office,2018-08-31 07:00:00,96498
panda.bnk48official,2018-08-31 07:00:00,96263
stang.bnk48office,2018-08-31 07:00:00,94082
natherine.bnk48official,2018-08-31 07:00:00,94075
deenee.bnk48official,2018-08-31 07:00:00,92104
oom.bnk48official,2018-08-31 07:00:00,88252
khamin.bnk48official,2018-08-31 07:00:00,87693
faii.bnk48official,2018-08-31 07:00:00,87275
fifa.bnk48official,2018-08-31 07:00:00,85013
maira.bnk48official,2018-08-31 07:00:00,84290
nine.bnk48official,2018-08-31 07:00:00,71707
pun.bnk48official,2018-08-31 06:00:00,645009
cherprang.bnk48official,2018-08-31 06:00:00,502977
orn.bnk48official,2018-08-31 06:00:00,453614
jennis.bnk48official,2018-08-31 06:00:00,411887
mobile.bnk48official,2018-08-31 06:00:00,398560
music.bnk48official,2018-08-31 06:00:00,392830
noey.bnk48office,2018-08-31 06:00:00,354771
kaimook.bnk48official,2018-08-31 06:00:00,340716
kaew.bnk48official,2018-08-31 06:00:00,306061
jane.bnk48official,2018-08-31 06:00:00,273256
tarwaan.bnk48office,2018-08-31 06:00:00,273120
satchan.bnk48official,2018-08-31 06:00:00,270698
namneung.bnk48official,2018-08-31 06:00:00,256300
pupe.bnk48official,2018-08-31 06:00:00,252824
namsai.bnk48official,2018-08-31 06:00:00,242699
mewnich.bnk48official,2018-08-31 06:00:00,233123
miori.bnk48official,2018-08-31 06:00:00,219349
june.bnk48office,2018-08-31 06:00:00,206003
jaa.bnk48official,2018-08-31 06:00:00,203845
can.bnk48official,2018-08-31 06:00:00,202738
rinaizuta.bnk48official,2018-08-31 06:00:00,201186
maysa.bnk48official,2018-08-31 06:00:00,195482
mind.bnk48official,2018-08-31 06:00:00,194364
korn.bnk48official,2018-08-31 06:00:00,192809
fond.bnk48office,2018-08-31 06:00:00,183792
nink.bnk48official,2018-08-31 06:00:00,174139
kate.bnk48official,2018-08-31 06:00:00,162483
jib.bnk48office,2018-08-31 06:00:00,159807
piam.bnk48office,2018-08-31 06:00:00,158863
ratah.bnk48official,2018-08-31 06:00:00,158383
wee.bnk48official,2018-08-31 06:00:00,144642
bamboo.bnk48office,2018-08-31 06:00:00,125910
myyu.bnk48official,2018-08-31 06:00:00,116253
new.bnk48official,2018-08-31 06:00:00,111708
cake.bnk48official,2018-08-31 06:00:00,110314
view.bnk48official,2018-08-31 06:00:00,107061
niky.bnk48office,2018-08-31 06:00:00,103743
phukkhom.bnk48office,2018-08-31 06:00:00,102668
aom.bnk48official,2018-08-31 06:00:00,102368
pakwan.bnk48office,2018-08-31 06:00:00,102024
kheng.bnk48official,2018-08-31 06:00:00,100011
gygee.bnk48official,2018-08-31 06:00:00,97511
minmin.bnk48office,2018-08-31 06:00:00,96482
panda.bnk48official,2018-08-31 06:00:00,96254
stang.bnk48office,2018-08-31 06:00:00,94075
natherine.bnk48official,2018-08-31 06:00:00,94055
deenee.bnk48official,2018-08-31 06:00:00,92095
oom.bnk48official,2018-08-31 06:00:00,88241
khamin.bnk48official,2018-08-31 06:00:00,87658
faii.bnk48official,2018-08-31 06:00:00,87260
fifa.bnk48official,2018-08-31 06:00:00,85005
maira.bnk48official,2018-08-31 06:00:00,84278
nine.bnk48official,2018-08-31 06:00:00,71695
pun.bnk48official,2018-08-31 05:00:00,644953
cherprang.bnk48official,2018-08-31 05:00:00,502934
orn.bnk48official,2018-08-31 05:00:00,453564
jennis.bnk48official,2018-08-31 05:00:00,411839
mobile.bnk48official,2018-08-31 05:00:00,398518
music.bnk48official,2018-08-31 05:00:00,392800
noey.bnk48office,2018-08-31 05:00:00,354742
kaimook.bnk48official,2018-08-31 05:00:00,340685
kaew.bnk48official,2018-08-31 05:00:00,306035
jane.bnk48official,2018-08-31 05:00:00,273238
tarwaan.bnk48office,2018-08-31 05:00:00,273095
satchan.bnk48official,2018-08-31 05:00:00,270688
namneung.bnk48official,2018-08-31 05:00:00,256277
pupe.bnk48official,2018-08-31 05:00:00,252796
namsai.bnk48official,2018-08-31 05:00:00,242676
mewnich.bnk48official,2018-08-31 05:00:00,233084
miori.bnk48official,2018-08-31 05:00:00,219329
june.bnk48office,2018-08-31 05:00:00,205956
jaa.bnk48official,2018-08-31 05:00:00,203825
can.bnk48official,2018-08-31 05:00:00,202718
rinaizuta.bnk48official,2018-08-31 05:00:00,201162
maysa.bnk48official,2018-08-31 05:00:00,195471
mind.bnk48official,2018-08-31 05:00:00,194343
korn.bnk48official,2018-08-31 05:00:00,192798
fond.bnk48office,2018-08-31 05:00:00,183761
nink.bnk48official,2018-08-31 05:00:00,174120
kate.bnk48official,2018-08-31 05:00:00,162465
jib.bnk48office,2018-08-31 05:00:00,159793
piam.bnk48office,2018-08-31 05:00:00,158847
ratah.bnk48official,2018-08-31 05:00:00,158364
wee.bnk48official,2018-08-31 05:00:00,144562
bamboo.bnk48office,2018-08-31 05:00:00,125898
myyu.bnk48official,2018-08-31 05:00:00,116235
new.bnk48official,2018-08-31 05:00:00,111700
cake.bnk48official,2018-08-31 05:00:00,110297
view.bnk48official,2018-08-31 05:00:00,107039
niky.bnk48office,2018-08-31 05:00:00,103734
phukkhom.bnk48office,2018-08-31 05:00:00,102656
aom.bnk48official,2018-08-31 05:00:00,102362
pakwan.bnk48office,2018-08-31 05:00:00,102015
kheng.bnk48official,2018-08-31 05:00:00,99990
gygee.bnk48official,2018-08-31 05:00:00,97488
minmin.bnk48office,2018-08-31 05:00:00,96471
panda.bnk48official,2018-08-31 05:00:00,96236
stang.bnk48office,2018-08-31 05:00:00,94063
natherine.bnk48official,2018-08-31 05:00:00,94034
deenee.bnk48official,2018-08-31 05:00:00,92083
oom.bnk48official,2018-08-31 05:00:00,88232
khamin.bnk48official,2018-08-31 05:00:00,87631
faii.bnk48official,2018-08-31 05:00:00,87247
fifa.bnk48official,2018-08-31 05:00:00,84994
maira.bnk48official,2018-08-31 05:00:00,84259
nine.bnk48official,2018-08-31 05:00:00,71683
pun.bnk48official,2018-08-31 04:00:00,644877
cherprang.bnk48official,2018-08-31 04:00:00,502896
orn.bnk48official,2018-08-31 04:00:00,453515
jennis.bnk48official,2018-08-31 04:00:00,411788
mobile.bnk48official,2018-08-31 04:00:00,398471
music.bnk48official,2018-08-31 04:00:00,392764
noey.bnk48office,2018-08-31 04:00:00,354687
kaimook.bnk48official,2018-08-31 04:00:00,340652
kaew.bnk48official,2018-08-31 04:00:00,305994
jane.bnk48official,2018-08-31 04:00:00,273204
tarwaan.bnk48office,2018-08-31 04:00:00,273055
satchan.bnk48official,2018-08-31 04:00:00,270668
namneung.bnk48official,2018-08-31 04:00:00,256261
pupe.bnk48official,2018-08-31 04:00:00,252762
namsai.bnk48official,2018-08-31 04:00:00,242643
mewnich.bnk48official,2018-08-31 04:00:00,233032
miori.bnk48official,2018-08-31 04:00:00,219300
june.bnk48office,2018-08-31 04:00:00,205900
jaa.bnk48official,2018-08-31 04:00:00,203792
can.bnk48official,2018-08-31 04:00:00,202696
rinaizuta.bnk48official,2018-08-31 04:00:00,201131
maysa.bnk48official,2018-08-31 04:00:00,195442
mind.bnk48official,2018-08-31 04:00:00,194309
korn.bnk48official,2018-08-31 04:00:00,192781
fond.bnk48office,2018-08-31 04:00:00,183718
nink.bnk48official,2018-08-31 04:00:00,174092
kate.bnk48official,2018-08-31 04:00:00,162440
jib.bnk48office,2018-08-31 04:00:00,159764
piam.bnk48office,2018-08-31 04:00:00,158823
ratah.bnk48official,2018-08-31 04:00:00,158322
wee.bnk48official,2018-08-31 04:00:00,144473
bamboo.bnk48office,2018-08-31 04:00:00,125876
myyu.bnk48official,2018-08-31 04:00:00,116201
new.bnk48official,2018-08-31 04:00:00,111676
cake.bnk48official,2018-08-31 04:00:00,110280
view.bnk48official,2018-08-31 04:00:00,107015
niky.bnk48office,2018-08-31 04:00:00,103704
phukkhom.bnk48office,2018-08-31 04:00:00,102636
aom.bnk48official,2018-08-31 04:00:00,102344
pakwan.bnk48office,2018-08-31 04:00:00,101987
kheng.bnk48official,2018-08-31 04:00:00,99953
gygee.bnk48official,2018-08-31 04:00:00,97457
minmin.bnk48office,2018-08-31 04:00:00,96449
panda.bnk48official,2018-08-31 04:00:00,96209
stang.bnk48office,2018-08-31 04:00:00,94040
natherine.bnk48official,2018-08-31 04:00:00,94006
deenee.bnk48official,2018-08-31 04:00:00,92058
oom.bnk48official,2018-08-31 04:00:00,88214
khamin.bnk48official,2018-08-31 04:00:00,87602
faii.bnk48official,2018-08-31 04:00:00,87225
fifa.bnk48official,2018-08-31 04:00:00,84979
maira.bnk48official,2018-08-31 04:00:00,84241
nine.bnk48official,2018-08-31 04:00:00,71664
pun.bnk48official,2018-08-31 03:00:00,644833
cherprang.bnk48official,2018-08-31 03:00:00,502845
orn.bnk48official,2018-08-31 03:00:00,453491
jennis.bnk48official,2018-08-31 03:00:00,411769
mobile.bnk48official,2018-08-31 03:00:00,398449
music.bnk48official,2018-08-31 03:00:00,392753
noey.bnk48office,2018-08-31 03:00:00,354675
kaimook.bnk48official,2018-08-31 03:00:00,340646
kaew.bnk48official,2018-08-31 03:00:00,305976
jane.bnk48official,2018-08-31 03:00:00,273200
tarwaan.bnk48office,2018-08-31 03:00:00,273036
satchan.bnk48official,2018-08-31 03:00:00,270672
namneung.bnk48official,2018-08-31 03:00:00,256233
pupe.bnk48official,2018-08-31 03:00:00,252761
namsai.bnk48official,2018-08-31 03:00:00,242622
mewnich.bnk48official,2018-08-31 03:00:00,232997
miori.bnk48official,2018-08-31 03:00:00,219289
june.bnk48office,2018-08-31 03:00:00,205882
jaa.bnk48official,2018-08-31 03:00:00,203795
can.bnk48official,2018-08-31 03:00:00,202693
rinaizuta.bnk48official,2018-08-31 03:00:00,201116
maysa.bnk48official,2018-08-31 03:00:00,195441
mind.bnk48official,2018-08-31 03:00:00,194302
korn.bnk48official,2018-08-31 03:00:00,192772
fond.bnk48office,2018-08-31 03:00:00,183694
nink.bnk48official,2018-08-31 03:00:00,174039
kate.bnk48official,2018-08-31 03:00:00,162441
jib.bnk48office,2018-08-31 03:00:00,159754
piam.bnk48office,2018-08-31 03:00:00,158810
ratah.bnk48official,2018-08-31 03:00:00,158296
wee.bnk48official,2018-08-31 03:00:00,144412
bamboo.bnk48office,2018-08-31 03:00:00,125860
myyu.bnk48official,2018-08-31 03:00:00,116179
new.bnk48official,2018-08-31 03:00:00,111659
cake.bnk48official,2018-08-31 03:00:00,110254
view.bnk48official,2018-08-31 03:00:00,107004
niky.bnk48office,2018-08-31 03:00:00,103688
phukkhom.bnk48office,2018-08-31 03:00:00,102624
aom.bnk48official,2018-08-31 03:00:00,102322
pakwan.bnk48office,2018-08-31 03:00:00,101977
kheng.bnk48official,2018-08-31 03:00:00,99937
gygee.bnk48official,2018-08-31 03:00:00,97433
minmin.bnk48office,2018-08-31 03:00:00,96433
panda.bnk48official,2018-08-31 03:00:00,96191
stang.bnk48office,2018-08-31 03:00:00,94023
natherine.bnk48official,2018-08-31 03:00:00,93988
deenee.bnk48official,2018-08-31 03:00:00,92040
oom.bnk48official,2018-08-31 03:00:00,88201
khamin.bnk48official,2018-08-31 03:00:00,87574
faii.bnk48official,2018-08-31 03:00:00,87205
fifa.bnk48official,2018-08-31 03:00:00,84963
maira.bnk48official,2018-08-31 03:00:00,84229
nine.bnk48official,2018-08-31 03:00:00,71648
pun.bnk48official,2018-08-31 02:00:00,644778
cherprang.bnk48official,2018-08-31 02:00:00,502781
orn.bnk48official,2018-08-31 02:00:00,453458
jennis.bnk48official,2018-08-31 02:00:00,411728
mobile.bnk48official,2018-08-31 02:00:00,398404
music.bnk48official,2018-08-31 02:00:00,392709
noey.bnk48office,2018-08-31 02:00:00,354634
kaimook.bnk48official,2018-08-31 02:00:00,340617
kaew.bnk48official,2018-08-31 02:00:00,305944
jane.bnk48official,2018-08-31 02:00:00,273179
tarwaan.bnk48office,2018-08-31 02:00:00,273008
satchan.bnk48official,2018-08-31 02:00:00,270663
namneung.bnk48official,2018-08-31 02:00:00,256201
pupe.bnk48official,2018-08-31 02:00:00,252731
namsai.bnk48official,2018-08-31 02:00:00,242598
mewnich.bnk48official,2018-08-31 02:00:00,232954
miori.bnk48official,2018-08-31 02:00:00,219283
june.bnk48office,2018-08-31 02:00:00,205846
jaa.bnk48official,2018-08-31 02:00:00,203775
can.bnk48official,2018-08-31 02:00:00,202688
rinaizuta.bnk48official,2018-08-31 02:00:00,201088
maysa.bnk48official,2018-08-31 02:00:00,195434
mind.bnk48official,2018-08-31 02:00:00,194284
korn.bnk48official,2018-08-31 02:00:00,192756
fond.bnk48office,2018-08-31 02:00:00,183663
nink.bnk48official,2018-08-31 02:00:00,174021
kate.bnk48official,2018-08-31 02:00:00,162433
jib.bnk48office,2018-08-31 02:00:00,159736
piam.bnk48office,2018-08-31 02:00:00,158809
ratah.bnk48official,2018-08-31 02:00:00,158263
wee.bnk48official,2018-08-31 02:00:00,144357
bamboo.bnk48office,2018-08-31 02:00:00,125841
myyu.bnk48official,2018-08-31 02:00:00,116149
new.bnk48official,2018-08-31 02:00:00,111637
cake.bnk48official,2018-08-31 02:00:00,110238
view.bnk48official,2018-08-31 02:00:00,106984
niky.bnk48office,2018-08-31 02:00:00,103664
phukkhom.bnk48office,2018-08-31 02:00:00,102607
aom.bnk48official,2018-08-31 02:00:00,102311
pakwan.bnk48office,2018-08-31 02:00:00,101956
kheng.bnk48official,2018-08-31 02:00:00,99915
gygee.bnk48official,2018-08-31 02:00:00,97404
minmin.bnk48office,2018-08-31 02:00:00,96420
panda.bnk48official,2018-08-31 02:00:00,96174
stang.bnk48office,2018-08-31 02:00:00,94010
natherine.bnk48official,2018-08-31 02:00:00,93963
deenee.bnk48official,2018-08-31 02:00:00,92026
oom.bnk48official,2018-08-31 02:00:00,88190
khamin.bnk48official,2018-08-31 02:00:00,87539
faii.bnk48official,2018-08-31 02:00:00,87185
fifa.bnk48official,2018-08-31 02:00:00,84955
maira.bnk48official,2018-08-31 02:00:00,84220
nine.bnk48official,2018-08-31 02:00:00,71634
pun.bnk48official,2018-08-31 01:00:00,644735
cherprang.bnk48official,2018-08-31 01:00:00,502742
orn.bnk48official,2018-08-31 01:00:00,453421
jennis.bnk48official,2018-08-31 01:00:00,411706
mobile.bnk48official,2018-08-31 01:00:00,398371
music.bnk48official,2018-08-31 01:00:00,392679
noey.bnk48office,2018-08-31 01:00:00,354610
kaimook.bnk48official,2018-08-31 01:00:00,340595
kaew.bnk48official,2018-08-31 01:00:00,305916
jane.bnk48official,2018-08-31 01:00:00,273346
tarwaan.bnk48office,2018-08-31 01:00:00,272980
satchan.bnk48official,2018-08-31 01:00:00,270657
namneung.bnk48official,2018-08-31 01:00:00,256178
pupe.bnk48official,2018-08-31 01:00:00,252693
namsai.bnk48official,2018-08-31 01:00:00,242571
mewnich.bnk48official,2018-08-31 01:00:00,232918
miori.bnk48official,2018-08-31 01:00:00,219267
june.bnk48office,2018-08-31 01:00:00,205797
jaa.bnk48official,2018-08-31 01:00:00,203752
can.bnk48official,2018-08-31 01:00:00,202677
rinaizuta.bnk48official,2018-08-31 01:00:00,201068
maysa.bnk48official,2018-08-31 01:00:00,195439
mind.bnk48official,2018-08-31 01:00:00,194276
korn.bnk48official,2018-08-31 01:00:00,192740
fond.bnk48office,2018-08-31 01:00:00,183631
nink.bnk48official,2018-08-31 01:00:00,174005
kate.bnk48official,2018-08-31 01:00:00,162420
jib.bnk48office,2018-08-31 01:00:00,159726
piam.bnk48office,2018-08-31 01:00:00,158794
ratah.bnk48official,2018-08-31 01:00:00,158228
wee.bnk48official,2018-08-31 01:00:00,144320
bamboo.bnk48office,2018-08-31 01:00:00,125817
myyu.bnk48official,2018-08-31 01:00:00,116117
